Date,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,True Node
08.07.2028,106.36985215,300.60358090,88.21243550,67.06973209,81.23595909,171.72459706,39.53280717,72.16976643,8.89686204,308.11251133,293.18578302
09.07.2028,107.32297423,312.79422449,89.88470327,67.56306632,81.92377822,171.86574526,39.60613683,72.22049125,8.89854466,308.09131194,293.19124241
10.07.2028,108.27615409,324.82595003,91.61318341,68.08037198,82.61069087,172.00871568,39.67811327,72.27078950,8.89967213,308.06992581,293.19918916
11.07.2028,109.22941413,336.74307353,93.39581564,68.62077205,83.29670268,172.15348721,39.74872304,72.32065340,8.90024640,308.04836204,293.20730129
12.07.2028,110.18277633,348.59991447,95.23015036,69.18341179,83.98181958,172.30004037,39.81795387,72.37007641,8.90027087,308.02663121,293.21381650
13.07.2028,111.13626177,0.45957850,97.11330892,69.76745997,84.66604733,172.44835672,39.88579424,72.41905279,8.89974991,308.00474488,293.21785989
14.07.2028,112.08989012,12.39204892,99.04195918,70.37210952,85.34939110,172.59841833,39.95223291,72.46757711,8.89868844,307.98271515,293.21953945
15.07.2028,113.04367903,24.47148738,101.01231163,70.99657779,86.03185490,172.75020723,40.01725845,72.51564373,8.89709139,307.96055413,293.21979017
16.07.2028,113.99764359,36.77255178,103.02013956,71.64010622,86.71344114,172.90370487,40.08085883,72.56324639,8.89496328,307.93827351,293.21999744
17.07.2028,114.95179548,49.36549897,105.06082550,72.30195975,87.39414994,173.05889164,40.14302093,72.61037767,8.89230772,307.91588405,293.22149018
18.07.2028,115.90614194,62.30991862,107.12943306,72.98142582,88.07397849,173.21574609,40.20372994,72.65702839,8.88912687,307.89339504,293.22503299
19.07.2028,116.86068445,75.64724251,109.22080068,73.67781330,88.75292001,173.37424397,40.26296864,72.70318680,8.88542056,307.87081339,293.23045226
20.07.2028,117.81541748,89.39274963,111.32965180,74.39045184,89.43096310,173.53435737,40.32071677,72.74883786,8.88118568,307.84814304,293.23651710
21.07.2028,118.77032841,103.52858294,113.45071312,75.11869287,90.10809200,173.69605463,40.37695133,72.79396346,8.87641636,307.82538506,293.24115910
22.07.2028,119.72539931,118.00001557,115.57883385,75.86191274,90.78428859,173.85930172,40.43164838,72.83854405,8.87110558,307.80253923,293.24202980
23.07.2028,120.68061068,132.71733732,117.70909641,76.61951788,91.45953591,174.02406500,40.48478613,72.88256165,8.86524814,307.77960691,293.23727226
24.07.2028,121.63594601,147.56469049,119.83691114,77.39095025,92.13382210,174.19031419,40.53634807,72.92600286,8.85884357,307.75659388,293.22627818
25.07.2028,122.59139535,162.41494644,121.95809134,78.17569054,92.80714271,174.35802411,40.58632463,72.96886056,8.85189766,307.73351186,293.21017678
26.07.2028,123.54695642,177.14719201,124.06889321,78.97325759,93.47950062,174.52717415,40.63471223,73.01113304,8.84442154,307.71037746,293.19180372
27.07.2028,124.50263336,191.66206899,126.16601635,79.78320424,94.15090349,174.69774583,40.68151038,73.05282119,8.83642873,307.68720934,293.17510737
28.07.2028,125.45843414,205.89108845,128.24664312,80.60511121,94.82136038,174.86971984,40.72671809,73.09392509,8.82793173,307.66402476,293.16413747
29.07.2028,126.41436838,219.79858467,130.30840213,81.43858141,95.49087906,175.04307401,40.77033131,73.13444164,8.81893958,307.64083727,293.16191366
30.07.2028,127.37044619,233.37759429,132.34933433,82.28323575,96.15946489,175.21778284,40.81234212,73.17436381,8.80945722,307.61765604,293.16946385
31.07.2028,128.32667822,246.64236054,134.36786011,83.13871083,96.82712103,175.39381828,40.85273930,73.21368127,8.79948610,307.59448660,293.18542828

August,,,,,,,,,,,
01.08.2028,129.28307611,259.62015072,136.36273952,84.00465764,97.49384922,175.57115102,40.89150946,73.25238163,8.78902550,307.57133217,293.20619749
02.08.2028,130.23965306,272.34424878,138.33303010,84.88074072,98.15965064,175.74975173,40.92863832,73.29045166,8.77807380,307.54819493,293.22655318
03.08.2028,131.19642414,284.84902711,140.27804504,85.76663773,98.82452672,175.92959210,40.96411172,73.32787834,8.76662956,307.52507721,293.24065170
04.08.2028,132.15340670,297.16727439,142.19731328,86.66203901,99.48847974,176.11064573,40.99791657,73.36464978,8.75469252,307.50198240,293.24312204
05.08.2028,133.11062044,309.32952989,144.09054248,87.56664727,100.15151335,176.29288867,41.03004160,73.40075593,8.74226428,307.47891573,293.23007587
06.08.2028,134.06808716,321.36496204,145.95758515,88.48017700,100.81363259,176.47629964,41.06047754,73.43618879,8.72934862,307.45588452,293.19988112
07.08.2028,135.02583019,333.30324510,147.79840825,89.40235367,101.47484356,176.66085974,41.08921708,73.47094222,8.71595127,307.43289802,293.15359457
08.08.2028,135.98387353,345.17688883,149.61306621,90.33291278,102.13515291,176.84655186,41.11625437,73.50501152,8.70207955,307.40996699,293.09498169
09.08.2028,136.94224113,357.02352313,151.40167757,91.27159906,102.79456723,177.03336017,41.14158466,73.53839294,8.68774189,307.38710322,293.03009007
10.08.2028,137.90095623,8.88772064,153.16440479,92.21816570,103.45309262,177.22126952,41.16520384,73.57108323,8.67294738,307.36431909,292.96639380
11.08.2028,138.86004075,20.82203127,154.90143691,93.17237365,104.11073414,177.41026499,41.18710809,73.60307920,8.65770530,307.34162711,292.91159178
12.08.2028,139.81951455,32.88696412,156.61297457,94.13399066,104.76749526,177.60033117,41.20729326,73.63437714,8.64202464,307.31903935,292.87221587
13.08.2028,140.77939476,45.14965382,158.29921710,95.10279038,105.42337719,177.79145164,41.22575448,73.66497228,8.62591351,307.29656695,292.85227324
14.08.2028,141.73969498,57.68088821,159.96035131,96.07855135,106.07837836,177.98360843,41.24248567,73.69485839,8.60937871,307.27421959,292.85219024
15.08.2028,142.70042448,70.55010093,161.59654159,97.06105598,106.73249382,178.17678149,41.25747919,73.72402732,8.59242534,307.25200516,292.86832144
16.08.2028,143.66158705,83.81793658,163.20792084,98.05008945,107.38571456,178.37094802,41.27072541,73.75246846,8.57505631,307.22992921,292.89322658
17.08.2028,144.62317997,97.52628355,164.79458220,99.04543891,108.03802704,178.56608200,41.28221243,73.78016849,8.55727199,307.20799458,292.91680313
18.08.2028,145.58519375,111.68647536,166.35657212,100.04689397,108.68941359,178.76215441,41.29192676,73.80711177,8.53907072,307.18620192,292.92819598
19.08.2028,146.54761355,126.26782356,167.89388515,101.05424920,109.33985452,178.95913485,41.29985533,73.83328237,8.52045072,307.16455147,292.91819160
20.08.2028,147.51042239,141.19042402,169.40646036,102.06730864,109.98933172,179.15699444,41.30598875,73.85866710,8.50141310,307.14304607,292.88158985
21.08.2028,148.47360489,156.32708737,170.89417829,103.08589079,110.63783229,179.35570858,41.31032430,73.88325846,8.48196466,307.12169382,292.81891735
22.08.2028,149.43715012,171.51754496,172.35685660,104.10983181,111.28535061,179.55525801,41.31286695,73.90705561,8.46211876,307.10050894,292.73675328
23.08.2028,150.40105207,186.59322771,173.79424354,105.13898545,111.93188742,179.75562731,41.31362739,73.93006256,8.44189335,307.07950975,292.64656378
24.08.2028,151.36530818,201.40525053,175.20600960,106.17321984,112.57744671,179.95680154,41.31261812,73.95228442,8.42130711,307.05871483,292.56179799
25.08.2028,152.32991722,215.84613433,176.59173861,107.21241303,113.22203220,180.15876300,41.30984943,73.97372358,8.40037558,307.03813925,292.49471354
26.08.2028,153.29487808,229.85916046,177.95091982,108.25644936,113.86564513,180.36148965,41.30532727,73.99437779,8.37910931,307.01779274,292.45323690
27.08.2028,154.26019014,243.43536972,179.28294094,109.30521780,114.50828422,180.56495575,41.29905354,74.01424052,8.35751421,306.99768017,292.43917700
28.08.2028,155.22585446,256.60265385,180.58708143,110.35861174,115.14994689,180.76913374,41.29102773,74.03330270,8.33559343,306.97780348,292.44792898
29.08.2028,156.19187491,269.41225498,181.86250474,111.41652921,115.79063065,180.97399618,41.28124883,74.05155468,8.31334928,306.95816360,292.46960831
30.08.2028,157.15825863,281.92644388,183.10824878,112.47887298,116.43033392,181.17951683,41.26971658,74.06898734,8.29078454,306.93876185,292.49115027
31.08.2028,158.12501605,294.20911155,184.32321480,113.54555023,117.06905633,181.38567130,41.25643209,74.08559283,8.26790311,306.91960052,292.49881991

September,,,,,,,,,,,
01.09.2028,159.09216069,306.31959071,185.50615492,114.61647244,117.70679890,181.59243732,41.24139829,74.10136489,8.24471044,306.90068338,292.48064088
02.09.2028,160.05970911,318.30936401,186.65565845,115.69155516,118.34356416,181.79979499,41.22462030,74.11629918,8.22121387,306.88201600,292.42838999
03.09.2028,161.02768051,330.22114481,187.77013668,116.77071769,118.97935603,182.00772673,41.20610545,74.13039336,8.19742268,306.86360579,292.33894076
04.09.2028,161.99609614,342.08983347,188.84780612,117.85388249,119.61417937,182.21621691,41.18586306,74.14364673,8.17334782,306.84546173,292.21483516
05.09.2028,162.96497845,353.94487964,189.88667022,118.94097430,120.24803928,182.42525128,41.16390395,74.15605974,8.14900140,306.82759387,292.06402839
06.09.2028,163.93435021,5.81356137,190.88449994,120.03191942,120.88094052,182.63481631,41.14023995,74.16763349,8.12439620,306.81001280,291.89881722
07.09.2028,164.90423385,17.72464071,191.83881343,121.12664504,121.51288689,182.84489876,41.11488352,74.17836927,8.09954519,306.79272925,291.73404712
08.09.2028,165.87465066,29.71182646,192.74685497,122.22507860,122.14388071,183.05548507,41.08784734,74.18826812,8.07446117,306.77575360,291.58479729
09.09.2028,166.84562000,41.81648008,193.60557371,123.32714703,122.77392216,183.26656076,41.05914380,74.19733026,8.04915615,306.75909535,291.46384965
10.09.2028,167.81715848,54.08904161,194.41160290,124.43277599,123.40300856,183.47810979,41.02878446,74.20555457,8.02364083,306.74276254,291.37933426
11.09.2028,168.78927921,66.58868452,195.16124095,125.54188927,124.03113390,183.69011409,40.99677977,74.21293817,7.99792420,306.72676137,291.33298154
12.09.2028,169.76199125,79.38067583,195.85043571,126.65440827,124.65828848,183.90255327,40.96313891,74.21947630,7.97201341,306.71109605,291.31937542
13.09.2028,170.73529891,92.53085338,196.47477390,127.77025152,125.28445863,184.11540442,40.92786980,74.22516217,7.94591365,306.69576864,291.32648251
14.09.2028,171.70920124,106.09666080,197.02947850,128.88933451,125.90962667,184.32864211,40.89097934,74.22998719,7.91962835,306.68077925,291.33754385
15.09.2028,172.68369193,120.11460409,197.50941821,130.01157020,126.53377162,184.54223899,40.85247438,74.23394179,7.89316000,306.66612683,291.33417821
16.09.2028,173.65876047,134.58522299,197.90913436,131.13687109,127.15687119,184.75616753,40.81236382,74.23701743,7.86651209,306.65181103,291.30025933
17.09.2028,174.63439434,149.45893245,198.22289146,132.26515250,127.77890485,184.97040259,40.77066151,74.23920935,7.83969183,306.63783490,291.22579445
18.09.2028,175.61058131,164.62867801,198.44475811,133.39633617,128.39985678,185.18492351,40.72738860,74.24051887,7.81271227,306.62420691,291.10976777
19.09.2028,176.58731066,179.93604588,198.56872685,134.53035224,129.01971700,185.39971432,40.68257360,74.24095350,7.78559234,306.61094097,290.96097353
20.09.2028,177.56457265,195.19364405,198.58888319,135.66713886,129.63848004,185.61476148,40.63624979,74.24052447,7.75835415,306.59805367,290.79613306
21.09.2028,178.54235689,210.21854897,198.49963601,136.80663976,130.25614180,185.83005016,40.58845078,74.23924251,7.73101875,306.58556013,290.63581732
22.09.2028,179.52065120,224.86479764,198.29602138,137.94880152,130.87269652,186.04556126,40.53920667,74.23711428,7.70360248,306.57347043,290.49916574
23.09.2028,180.49944197,239.04335504,197.97408830,139.09357208,131.48813563,186.26127053,40.48854260,74.23414115,7.67611576,306.56178844,290.39922044
24.09.2028,181.47871617,252.72537487,197.53136836,140.24090110,132.10244857,186.47715025,40.43647982,74.23032043,7.64856446,306.55051333,290.34006854
25.09.2028,182.45846375,265.93249975,196.96742008,141.39074112,132.71562484,186.69317189,40.38303825,74.22564793,7.62095251,306.53964222,290.31638552
26.09.2028,183.43867931,278.72125777,196.28442526,142.54304857,133.32765554,186.90930838,40.32823864,74.22012024,7.59328428,306.52917259,290.31508284
27.09.2028,184.41936240,291.16740495,195.48779605,143.69778378,133.93853399,187.12553514,40.27210376,74.21373574,7.56556564,306.51910341,290.31831783
28.09.2028,185.40051700,303.35321647,194.58673164,144.85491042,134.54825554,187.34182984,40.21465859,74.20649487,7.53780429,306.50943541,290.30705187
29.09.2028,186.38215085,315.35844982,193.59464323,146.01439494,135.15681717,187.55816915,40.15593024,74.19839998,7.51000960,306.50017095,290.26446406
30.09.2028,187.36427503,327.25458127,192.52935369,147.17620616,135.76421727,187.77451167,40.09594796,74.18945526,7.48219259,306.49131402,290.17873415

October,,,,,,,,,,,
01.10.2028,188.34690348,339.10165708,191.41298102,148.34031499,136.37045539,187.99082022,40.03474307,74.17966669,7.45436589,306.48287014,290.04490132
02.10.2028,189.33005250,350.94724151,190.27143987,149.50669388,136.97553173,188.20716579,39.97234857,74.16904164,7.42654332,306.47484600,289.86563912
03.10.2028,190.31373995,2.82714066,189.13354399,150.67531609,137.57944651,188.42352018,39.90879867,74.15758837,7.39873943,306.46724897,289.65088323
04.10.2028,191.29798451,14.76768204,188.02975749,151.84615496,138.18219922,188.63984417,39.84412828,74.14531549,7.37096894,306.46008652,289.41635474
05.10.2028,192.28280491,26.78926191,186.99070898,153.01918317,138.78378795,188.85612021,39.77837252,74.13223146,7.34324629,306.45336582,289.18115409
06.10.2028,193.26821914,38.91070533,186.04563212,154.19437201,139.38420875,189.07233371,39.71156629,74.11834412,7.31558514,306.44709318,288.96474063
07.10.2028,194.25424349,51.15377303,185.22091238,155.37169057,139.98345485,189.28846882,39.64374373,74.10366012,7.28799785,306.44127355,288.78372872
08.10.2028,195.24089173,63.54701710,184.53889916,156.55110497,140.58151593,189.50450750,39.57493780,74.08818447,7.26049497,306.43590999,288.64899684
09.10.2028,196.22817435,76.12816334,184.01709021,157.73257785,141.17837776,189.72042914,39.50518005,74.07192026,7.23308499,306.43100345,288.56360623
10.10.2028,197.21609829,88.94424229,183.66772984,158.91606829,141.77402210,189.93621068,39.43450087,74.05486885,7.20577456,306.42655288,288.52195060
11.10.2028,198.20466675,102.04877037,183.49779964,160.10153185,142.36842694,190.15182689,39.36292996,74.03703032,7.17856886,306.42255565,288.51040652
12.10.2028,199.19387922,115.49537127,183.50933653,161.28892100,142.96156701,190.36725095,39.29049709,74.01840416,7.15147230,306.41900824,288.50954091
13.10.2028,200.18373181,129.32749308,183.69998980,162.47818595,143.55341482,190.58245549,39.21723338,73.99899047,7.12448969,306.41590732,288.49767953
14.10.2028,201.17421813,143.56465872,184.06372586,163.66927620,144.14394244,190.79741413,39.14317315,73.97879176,7.09762801,306.41325149,288.45534067
15.10.2028,202.16533051,158.18735276,184.59159882,164.86214263,144.73312368,191.01210339,39.06835603,73.95781499,7.07089832,306.41104321,288.36967031
16.10.2028,203.15706068,173.12510049,185.27252062,166.05673912,145.32093587,191.22650376,38.99282809,73.93607277,7.04431687,306.40928977,288.23782510
17.10.2028,204.14939924,188.25417585,186.09398249,167.25302288,145.90735997,191.44059899,38.91664107,73.91358258,7.01790421,306.40800245,288.06788188
18.10.2028,205.14233392,203.41016416,187.04269532,168.45095314,146.49237886,191.65437341,38.83984921,73.89036390,6.99168217,306.40719345,287.87741367
19.10.2028,206.13584774,218.41475666,188.10513221,169.65048904,147.07597473,191.86780853,38.76250522,73.86643430,6.96566991,306.40687201,287.68882473
20.10.2028,207.12991861,233.10837850,189.26796732,170.85158842,147.65812714,192.08088066,38.68465704,73.84180660,6.93988099,306.40704157,287.52375569
21.10.2028,208.12452115,247.37665870,190.51841307,172.05420824,148.23881297,192.29356095,38.60634715,73.81648837,6.91432302,306.40769947,287.39787265
22.10.2028,209.11963008,261.16261117,191.84446264,173.25830666,148.81800815,192.50581761,38.52761429,73.79048383,6.88899955,306.40883897,287.31753364
23.10.2028,210.11522377,274.46419226,193.23504786,174.46384537,149.39569003,192.71761890,38.44849618,73.76379669,6.86391308,306.41045230,287.27900790
24.10.2028,211.11128642,287.32253650,194.68012503,175.67079101,149.97183891,192.92893541,38.36903184,73.73643237,6.83906736,306.41253305,287.27000750
25.10.2028,212.10780842,299.80715185,196.17070228,176.87911527,150.54643838,193.13974086,38.28926250,73.70839898,6.81446846,306.41507718,287.27273530
26.10.2028,213.10478564,312.00230940,197.69882303,178.08879401,151.11947459,193.35001187,38.20923154,73.67970715,6.79012462,306.41808290,287.26757899
27.10.2028,214.10221826,323.99636059,199.25751859,179.29980619,151.69093549,193.55972726,38.12898403,73.65036951,6.76604580,306.42155025,287.23672327
28.10.2028,215.10010997,335.87407912,200.84074111,180.51213320,152.26081014,193.76886767,38.04856635,73.62040037,6.74224329,306.42548064,287.16714717
29.10.2028,216.09846736,347.71147555,202.44328518,181.72575834,152.82908831,193.97741510,37.96802591,73.58981534,6.71872946,306.42987664,287.05265852
30.10.2028,217.09729945,359.57251177,204.06070459,182.94066645,153.39575997,194.18535256,37.88741084,73.55863107,6.69551737,306.43474158,286.89477030
31.10.2028,218.09661705,11.50739176,205.68922879,184.15684325,153.96081469,194.39266355,37.80676948,73.52686470,6.67262038,306.44007912,286.70235427

November,,,,,,,,,,,
01.11.2028,219.09643223,23.55235906,207.32568246,185.37427453,154.52424098,194.59933144,37.72614984,73.49453339,6.65005153,306.44589271,286.49014313
02.11.2028,220.09675757,35.73106427,208.96741013,186.59294589,155.08602543,194.80533894,37.64559910,73.46165371,6.62782313,306.45218507,286.27630280
03.11.2028,221.09760548,48.05748374,210.61220705,187.81284163,155.64615194,195.01066742,37.56516307,73.42824116,6.60594611,306.45895767,286.07944006
04.11.2028,222.09898720,60.54010019,212.25825685,189.03394395,156.20460078,195.21529622,37.48488561,73.39430953,6.58442955,306.46621010,285.91550833
05.11.2028,223.10091198,73.18668483,213.90407611,190.25623211,156.76134781,195.41920212,37.40480832,73.35987053,6.56328021,306.47393972,285.79510055
06.11.2028,224.10338652,86.00870193,215.54846582,191.47968212,157.31636421,195.62235923,37.32497060,73.32493381,6.54250263,306.48214165,285.72157350
07.11.2028,225.10641484,99.02422622,217.19046955,192.70426687,157.86961671,195.82473939,37.24541028,73.28950758,6.52209963,306.49080931,285.69034497
08.11.2028,226.10999859,112.25835243,218.82933756,193.92995675,158.42106835,196.02631300,37.16616468,73.25359955,6.50207335,306.49993538,285.68955799
09.11.2028,227.11413744,125.74036211,220.46449612,195.15672049,158.97067955,196.22705014,37.08727190,73.21721827,6.48242646,306.50951299,285.70211882
10.11.2028,228.11882967,139.49734845,222.09552129,196.38452623,159.51840937,196.42692175,37.00877223,73.18037444,6.46316347,306.51953703,285.70888874
11.11.2028,229.12407263,153.54466474,223.72211661,197.61334261,160.06421694,196.62590086,36.93070946,73.14308230,6.44429202,306.53000539,285.69254732
12.11.2028,230.12986288,167.87461081,225.34409363,198.84313951,160.60806263,196.82396339,36.85313182,73.10536051,6.42582372,306.54091976,285.64135953
13.11.2028,231.13619556,182.44618396,226.96135453,200.07388811,161.14990844,197.02108811,36.77609182,73.06723211,6.40777401,306.55228549,285.55188814
14.11.2028,232.14306258,197.17996864,228.57387592,201.30555976,161.68971731,197.21725513,36.69964451,73.02872291,6.39016046,306.56410986,285.42996903
15.11.2028,233.15045028,211.96209744,230.18169376,202.53812406,162.22745135,197.41244326,36.62384447,72.98985863,6.37299984,306.57639919,285.28913349
16.11.2028,234.15833759,226.65859894,231.78489039,203.77154702,162.76307008,197.60662747,36.54874256,72.95066191,6.35630509,306.58915584,285.14733757
17.11.2028,235.16669613,241.13692284,233.38358437,205.00579083,163.29652971,197.79977752,36.47438388,72.91115049,6.34008349,306.60237647,285.02243909
18.11.2028,236.17549263,255.28776782,234.97792302,206.24081538,163.82778422,197.99185878,36.40080786,72.87133757,6.32433711,306.61605253,284.92806897
19.11.2028,237.18469288,269.04034752,236.56807608,207.47658133,164.35678764,198.18283463,36.32805026,72.83123384,6.30906492,306.63017250,284.87091651
20.11.2028,238.19426583,282.36782528,238.15432628,208.71305306,164.88349641,198.37266940,36.25614578,72.79085021,6.29426565,306.64472474,284.84988628
21.11.2028,239.20418618,295.28400586,239.73683917,209.95020057,165.40787078,198.56133033,36.18513005,72.75019974,6.27993983,306.65969966,284.85701935
22.11.2028,240.21443517,307.83481610,241.31577456,211.18799978,165.92987483,198.74878828,36.11504045,72.70929842,6.26609061,306.67509045,284.87965021
23.11.2028,241.22499995,320.08815600,242.89146245,212.42643162,166.44947551,198.93501720,36.04591584,72.66816481,6.25272352,306.69089293,284.90314822
24.11.2028,242.23587240,332.12443683,244.46416282,213.66548088,166.96664146,199.11999337,35.97779597,72.62681936,6.23984578,306.70710474,284.91367767
25.11.2028,243.24704806,344.02875655,246.03414022,214.90513516,167.48134197,199.30369457,35.91072079,72.58528372,6.22746564,306.72372479,284.90055161
26.11.2028,244.25852531,355.88475960,247.60166021,216.14538411,167.99354630,199.48609953,35.84473011,72.54358031,6.21559195,306.74075272,284.85788107
27.11.2028,245.27030479,7.76985122,249.16698511,217.38621899,168.50322319,199.66718754,35.77986313,72.50173187,6.20423375,306.75818853,284.78533880
28.11.2028,246.28238903,19.75142851,250.73037028,218.62763215,169.01034023,199.84693793,35.71615812,72.45976110,6.19339988,306.77603219,284.68797991
29.11.2028,247.29478195,31.88398309,252.29206047,219.86961665,169.51486333,200.02532965,35.65365196,72.41769018,6.18309856,306.79428318,284.57518980
30.11.2028,248.30748849,44.20717744,253.85228606,221.11216563,170.01675588,200.20234070,35.59237961,72.37554026,6.17333687,306.81294002,284.45895207

December,,,,,,,,,,,
01.12.2028,249.32051397,56.74518523,255.41125899,222.35527164,170.51597773,200.37794738,35.53237359,72.33333079,6.16412013,306.83199963,284.35173091
02.12.2028,250.33386338,69.50759539,256.96916836,223.59892579,171.01248416,200.55212360,35.47366336,72.29107895,6.15545136,306.85145674,284.26432128
03.12.2028,251.34754073,82.49196738,258.52617586,224.84311706,171.50622491,200.72484042,35.41627513,72.24879933,6.14733093,306.87130358,284.20401830
04.12.2028,252.36154878,95.68769155,260.08241112,226.08783215,171.99714390,200.89606613,35.36023228,72.20650424,6.13975692,306.89153016,284.17340268
05.12.2028,253.37588925,109.08033326,261.63796709,227.33305591,172.48517972,201.06576709,35.30555645,72.16420478,6.13272613,306.91212528,284.16995068
06.12.2028,254.39056341,122.65532615,263.19289515,228.57877230,172.97026680,201.23390919,35.25226930,72.12191248,6.12623571,306.93307813,284.18656369
07.12.2028,255.40557272,136.39990868,264.74719928,229.82496558,173.45233691,201.40045930,35.20039425,72.07964104,6.12028480,306.95437985,284.21297103
08.12.2028,256.42091910,150.30259453,266.30082886,231.07162110,173.93132050,201.56538656,35.14995781,72.03740761,6.11487583,306.97602483,284.23780260
09.12.2028,257.43660452,164.35013157,267.85366951,232.31872557,174.40714754,201.72866287,35.10099013,71.99523345,6.11001501,306.99801117,284.25095344
10.12.2028,258.45262994,178.52268333,269.40553157,233.56626650,174.87974763,201.89026254,35.05352456,71.95314346,6.10571185,307.02034020,284.24567917
11.12.2028,259.46899341,192.78867541,270.95613605,234.81423092,175.34904936,202.05016108,35.00759616,71.91116489,6.10197782,307.04301511,284.21997066
12.12.2028,260.48568788,207.10120425,272.50509799,236.06260351,175.81497916,202.20833328,34.96323951,71.86932518,6.09882410,307.06603876,284.17678804
13.12.2028,261.50269904,221.39781830,274.05190749,237.31136481,176.27746005,202.36475117,34.92048615,71.82764963,6.09625928,307.08941135,284.12302337
14.12.2028,262.52000429,235.60466241,275.59590885,238.56049017,176.73641093,202.51938263,34.87936272,71.78615962,6.09428755,307.11312871,284.06764896
15.12.2028,263.53757331,249.64454742,277.13627819,239.80995019,177.19174719,202.67219127,34.83989021,71.74487206,6.09290819,307.13718184,284.01941371
16.12.2028,264.55537057,263.44704443,278.67199911,241.05971272,177.64338241,202.82313775,34.80208484,71.70380035,6.09211664,307.16155799,283.98495367
17.12.2028,265.57335886,276.95797620,280.20183553,242.30974577,178.09123075,202.97218215,34.76596003,71.66295640,6.09190652,307.18624283,283.96759768
18.12.2028,266.59150299,290.14608757,281.72429980,243.56002044,178.53520908,203.11928630,34.73152853,71.62235274,6.09227200,307.21122274,283.96709421
19.12.2028,267.60977227,303.00586511,283.23761456,244.81051277,178.97523802,203.26441533,34.69880401,71.58200411,6.09320931,307.23648647,283.98014957
20.12.2028,268.62814165,315.55676425,284.73966726,246.06120430,179.41124182,203.40753816,34.66780162,71.54192784,6.09471733,307.26202567,284.00148991
21.12.2028,269.64659153,327.83990107,286.22795668,247.31208155,179.84314723,203.54862696,34.63853773,71.50214356,6.09679728,307.28783460,284.02512930
22.12.2028,270.66510686,339.91342172,287.69953143,248.56313493,180.27088213,203.68765627,34.61102924,71.46267235,6.09945197,307.31390931,284.04557334
23.12.2028,271.68367615,351.84750454,289.15092043,249.81435772,180.69437423,203.82460206,34.58529286,71.42353603,6.10268500,307.34024694,284.05876264
24.12.2028,272.70229055,3.71952163,290.57805536,251.06574513,181.11355013,203.95944109,34.56134459,71.38475647,6.10650022,307.36684503,284.06263340
25.12.2028,273.72094327,15.60950995,291.97618558,252.31729372,181.52833459,204.09215031,34.53919929,71.34635516,6.11090120,307.39370109,284.05724055
26.12.2028,274.73962911,27.59585708,293.33978622,253.56900101,181.93865004,204.22270653,34.51887036,71.30835287,6.11589094,307.42081224,284.04446375
27.12.2028,275.75834425,39.75102322,294.66246182,254.82086508,182.34441602,204.35108603,34.50036942,71.27076925,6.12147149,307.44817486,284.02739067
28.12.2028,276.77708599,52.13718697,295.93684867,256.07288431,182.74554847,204.47726410,34.48370595,71.23362244,6.12764356,307.47578416,284.00952437
29.12.2028,277.79585245,64.80189353,297.15452188,257.32505679,183.14195870,204.60121437,34.46888673,71.19692846,6.13440598,307.50363368,283.99398363
30.12.2028,278.81464220,77.77407166,298.30591574,258.57737978,183.53355221,204.72290817,34.45591537,71.16070062,6.14175508,307.53171461,283.98286102
31.12.2028,279.83345405,91.06107615,299.38026991,259.82984930,183.92022752,204.84231406,34.44479215,71.12494930,6.14968451,307.56001565,283.97687149

2029,,,,,,,,,,,
01.01.2029,280.85228736,104.64757054,300.36561873,261.08246033,184.30187573,204.95939810,34.43551469,71.08968247,6.15818576,307.58852344,283.97535931
02.01.2029,281.87114275,118.49695085,301.24884569,262.33520767,184.67838099,205.07412516,34.42807955,71.05490725,6.16724967,307.61722404,283.97665354
03.01.2029,282.89002325,132.55554461,302.01583002,263.58808737,185.04962187,205.18646073,34.42248457,71.02063207,6.17686855,307.64610505,283.97868997
04.01.2029,283.90893465,146.75907601,302.65171720,264.84109765,185.41547296,205.29637286,34.41873098,70.98686881,6.18703824,307.67515754,283.97973212
05.01.2029,284.92788556,161.04016261,303.14134760,266.09423976,185.77580569,205.40383303,34.41682446,70.95363384,6.19775907,307.70437705,283.97896018
06.01.2029,285.94688531,175.33521383,303.46987725,267.34751636,186.13048945,205.50881593,34.41677459,70.92094761,6.20903533,307.73376301,283.97678468
07.01.2029,286.96594089,189.58927881,303.62361418,268.60092947,186.47939008,205.61129780,34.41859305,70.88883289,6.22087348,307.76331694,283.97466113
08.01.2029,287.98505434,203.75808583,303.59107832,269.85447823,186.82236900,205.71125437,34.42229108,70.85731238,6.23327969,307.79304006,283.97454288
09.01.2029,289.00422050,217.80741961,303.36425451,271.10815694,187.15928241,205.80865899,34.42787712,70.82640645,6.24625767,307.82293107,283.97806895
10.01.2029,290.02342588,231.71073516,302.93996058,272.36195408,187.48998113,205.90348162,34.43535527,70.79613179,6.25980718,307.85298484,283.98584378
11.01.2029,291.04264888,245.44625978,302.32118911,273.61585248,187.81431141,205.99568888,34.44472489,70.76650096,6.27392378,307.88319205,283.99696781
12.01.2029,292.06186127,258.99474644,301.51822241,274.86983063,188.13211652,206.08524496,34.45598110,70.73752309,6.28859946,307.91353998,284.00902330
